"Layer 1","MSE","User Time","CPU Time"
18,17,20,17,0.20902823919125,0.0500000000000003,0
18,17,20,18,0.188528058855694,0.04,0
18,17,20,19,0.211312323158322,0.0499999999999998,0
18,17,20,20,0.220669677706319,0.0499999999999998,0
18,17,20,21,0.197722989750444,0.0499999999999998,0
18,17,20,22,0.177601948706488,0.04,0
18,17,20,23,0.21319906490971,0.0499999999999998,0
18,17,21,17,0.265493716300466,0.0500000000000003,0
18,17,21,18,0.22083965401498,0.04,0
18,17,21,19,0.220142206300897,0.0500000000000003,0
18,17,21,20,0.227872027442172,0.0499999999999998,0
18,17,21,21,0.203680549747554,0.0499999999999998,0
18,17,21,22,0.207832677826588,0.0500000000000003,0
18,17,21,23,0.207231566709146,0.04,0
18,17,22,17,0.209605964623842,0.04,0
18,17,22,18,0.182703903668421,0.0600000000000001,0
18,17,22,19,0.216868145872037,0.04,0
18,17,22,20,0.214130955050829,0.0600000000000001,0
18,17,22,21,0.2063323940457,0.0500000000000003,0
18,17,22,22,0.251195377225579,0.0499999999999998,0
18,17,22,23,0.205488265743096,0.0500000000000003,0
18,17,23,17,0.249970662579062,0.0500000000000003,0
18,17,23,18,0.228594388626165,0.04,0
18,17,23,19,0.215153854146512,0.04,0
18,17,23,20,0.189905489075571,0.0499999999999998,0
18,17,23,21,0.184385328648631,0.0699999999999998,0
18,17,23,22,0.206140827730203,0.0499999999999998,0
18,17,23,23,0.194545848642774,0.0699999999999998,0
18,18,17,17,0.249035895760567,0.0499999999999998,0
18,18,17,18,0.221053566280677,0.0600000000000001,0
18,18,17,19,0.206065622856745,0.0699999999999998,0
18,18,17,20,0.207117140027071,0.0500000000000003,0
18,18,17,21,0.211562555578059,0.0500000000000003,0
18,18,17,22,0.198313574921681,0.0499999999999998,0
18,18,17,23,0.214857431862649,0.0300000000000002,0
18,18,18,17,0.208571909264938,0.0499999999999998,0
18,18,18,18,0.193086769379758,0.0499999999999998,0
18,18,18,19,0.185772453242003,0.0499999999999998,0
18,18,18,20,0.206991299684169,0.0499999999999998,0
18,18,18,21,0.237240535052652,0.0599999999999996,0
18,18,18,22,0.187521976357123,0.0499999999999998,0
18,18,18,23,0.21272461563627,0.0600000000000001,0
18,18,19,17,0.246522491043744,0.04,0
18,18,19,18,0.205770732974147,0.0499999999999998,0
18,18,19,19,0.191259357893236,0.0499999999999998,0
18,18,19,20,0.185814229735676,0.0500000000000003,0
18,18,19,21,0.226757763964582,0.0600000000000001,0
18,18,19,22,0.228943761308575,0.0600000000000001,0
18,18,19,23,0.208657385095995,0.0499999999999998,0
18,18,20,17,0.184468531891577,0.04,0
18,18,20,18,0.216529322126946,0.0300000000000002,0
18,18,20,19,0.209920205655409,0.0600000000000001,0
18,18,20,20,0.236497204802463,0.0600000000000001,0
18,18,20,21,0.205293833877579,0.0499999999999998,0
18,18,20,22,0.180925435456168,0.04,0
18,18,20,23,0.19422116108748,0.0600000000000001,0
18,18,21,17,0.19395774376903,0.0499999999999998,0
18,18,21,18,0.239312129871413,0.0300000000000002,0
18,18,21,19,0.190769961640818,0.0699999999999998,0
18,18,21,20,0.199770101539322,0.0600000000000001,0
18,18,21,21,0.213006656361907,0.0600000000000001,0
18,18,21,22,0.224772676322306,0.0500000000000003,0
18,18,21,23,0.185407942518734,0.0599999999999996,0
18,18,22,17,0.205825010913234,0.0499999999999998,0
18,18,22,18,0.223869905896845,0.0500000000000003,0
18,18,22,19,0.197651673644759,0.0499999999999998,0
18,18,22,20,0.237395605919777,0.0600000000000001,0
18,18,22,21,0.245570582537892,0.04,0
18,18,22,22,0.237217491422562,0.0499999999999998,0
18,18,22,23,0.243363442455818,0.0599999999999996,0
18,18,23,17,0.184615992216777,0.0600000000000001,0
18,18,23,18,0.228329271964297,0.0499999999999998,0
18,18,23,19,0.170561062161647,0.0600000000000001,0
18,18,23,20,0.209092805914561,0.0499999999999998,0
18,18,23,21,0.197394725516218,0.0600000000000001,0
18,18,23,22,0.263916217091733,0.04,0
18,18,23,23,0.247908406384225,0.0700000000000003,0
18,19,17,17,0.206562845056412,0.0499999999999998,0
18,19,17,18,0.215101104522839,0.0299999999999998,0
18,19,17,19,0.188529050865171,0.0300000000000002,0
18,19,17,20,0.200849307199786,0.0499999999999998,0
18,19,17,21,0.193071365931258,0.0700000000000003,0
18,19,17,22,0.20941627564614,0.0600000000000001,0
18,19,17,23,0.218903203638104,0.0700000000000003,0
18,19,18,17,0.207777010141814,0.0499999999999998,0
18,19,18,18,0.18948303952397,0.0499999999999998,0
18,19,18,19,0.204058191812833,0.0499999999999998,0
18,19,18,20,0.199197651688627,0.0500000000000003,0
18,19,18,21,0.205504916641977,0.0500000000000003,0
18,19,18,22,0.221886384914323,0.0499999999999998,0
18,19,18,23,0.183910497665498,0.0600000000000001,0
18,19,19,17,0.189422906319623,0.0299999999999998,0
18,19,19,18,0.219784004568861,0.0499999999999998,0
18,19,19,19,0.217747065139471,0.04,0
18,19,19,20,0.2353065666296,0.0600000000000001,0
18,19,19,21,0.222536165265885,0.0600000000000001,0
18,19,19,22,0.199873192499878,0.04,0
18,19,19,23,0.22206874589651,0.0600000000000001,0
18,19,20,17,0.211114432250302,0.0499999999999998,0
18,19,20,18,0.205822759246032,0.0499999999999998,0
18,19,20,19,0.211565373974414,0.0499999999999998,0
18,19,20,20,0.296192468533943,0.0599999999999996,0
18,19,20,21,0.190739810868326,0.0499999999999998,0
18,19,20,22,0.209224233988332,0.0699999999999998,0
18,19,20,23,0.209630802462501,0.0499999999999998,0
18,19,21,17,0.214767307883355,0.0600000000000005,0
18,19,21,18,0.20345330906288,0.0700000000000003,0
18,19,21,19,0.211871445751417,0.0499999999999998,0
18,19,21,20,0.220898315082703,0.0600000000000005,0
18,19,21,21,0.191586577288002,0.0699999999999994,0
18,19,21,22,0.210904538938653,0.0600000000000005,0
18,19,21,23,0.203640412585562,0.0700000000000003,0
18,19,22,17,0.214404575182223,0.0499999999999998,0
18,19,22,18,0.211828479420232,0.04,0
18,19,22,19,0.195657862733467,0.0599999999999996,0
18,19,22,20,0.22525480441978,0.0500000000000007,0
18,19,22,21,0.197614577968086,0.0500000000000007,0
18,19,22,22,0.184143017935368,0.0499999999999998,0
18,19,22,23,0.203987717240867,0.0499999999999998,0
18,19,23,17,0.176070211048589,0.0500000000000007,0
18,19,23,18,0.209277041301901,0.0500000000000007,0
18,19,23,19,0.212284592624279,0.0600000000000005,0
18,19,23,20,0.202503499813363,0.0599999999999996,0
18,19,23,21,0.205143016786824,0.0499999999999998,0
18,19,23,22,0.223781065842631,0.0599999999999996,0
18,19,23,23,0.211348908478122,0.0700000000000003,0
18,20,17,17,0.208538400611732,0.0499999999999998,0
18,20,17,18,0.218313393499206,0.0499999999999998,0
18,20,17,19,0.273769144696893,0.04,0
18,20,17,20,0.202574845793678,0.0599999999999996,0
18,20,17,21,0.243774197746101,0.04,0
18,20,17,22,0.2173057344789,0.0499999999999998,0
18,20,17,23,0.255976508856571,0.0599999999999996,0
18,20,18,17,0.227406907544076,0.04,0
18,20,18,18,0.188152869870451,0.0499999999999998,0
18,20,18,19,0.202731805870835,0.04,0
18,20,18,20,0.221309687022536,0.0599999999999996,0
18,20,18,21,0.216817155077442,0.0599999999999996,0
18,20,18,22,0.200928272679467,0.0499999999999998,0
18,20,18,23,0.215312164670972,0.0599999999999996,0
18,20,19,17,0.191811671606455,0.0499999999999998,0
18,20,19,18,0.201747195438514,0.0500000000000007,0
18,20,19,19,0.197443693117179,0.0500000000000007,0
18,20,19,20,0.198907384104389,0.0499999999999998,0
18,20,19,21,0.194522034959252,0.0499999999999998,0
18,20,19,22,0.215235545219664,0.0600000000000005,0
18,20,19,23,0.229987349403656,0.0499999999999998,0
18,20,20,17,0.213226054469116,0.0499999999999998,0
18,20,20,18,0.215949392892155,0.0500000000000007,0
18,20,20,19,0.235363929655753,0.0599999999999996,0
18,20,20,20,0.169170266827804,0.0600000000000005,0
18,20,20,21,0.181611452883721,0.0499999999999998,0
18,20,20,22,0.208953825073026,0.0499999999999998,0
18,20,20,23,0.197235831820919,0.0499999999999998,0
18,20,21,17,0.197171787281516,0.0499999999999998,0
18,20,21,18,0.192538352745253,0.04,0
18,20,21,19,0.201928997215871,0.0500000000000007,0
18,20,21,20,0.192918183437783,0.04,0
18,20,21,21,0.196722801724965,0.0499999999999998,0
18,20,21,22,0.23420452909557,0.0700000000000003,0
18,20,21,23,0.183910863021523,0.0700000000000003,0
18,20,22,17,0.198004950565236,0.0599999999999996,0
18,20,22,18,0.21487857200843,0.04,0
18,20,22,19,0.191847330797555,0.0600000000000005,0
18,20,22,20,0.170247396717091,0.0599999999999996,0
18,20,22,21,0.189565974594966,0.0499999999999998,0
18,20,22,22,0.200216416723236,0.0499999999999998,0
18,20,22,23,0.173810219723223,0.04,0
18,20,23,17,0.217392258578166,0.04,0
18,20,23,18,0.199677030851848,0.0600000000000005,0
18,20,23,19,0.178533390284238,0.0599999999999996,0
18,20,23,20,0.195189022077623,0.0499999999999998,0
18,20,23,21,0.206279657634883,0.0499999999999998,0
18,20,23,22,0.217706633233015,0.0599999999999996,0
18,20,23,23,0.210843671870968,0.0599999999999996,0
18,21,17,17,0.193087675304747,0.0499999999999998,0
18,21,17,18,0.237635132154868,0.0600000000000005,0
18,21,17,19,0.215176952284617,0.04,0
18,21,17,20,0.24678963282138,0.0499999999999998,0
18,21,17,21,0.222839129922379,0.0499999999999998,0
18,21,17,22,0.192711595924016,0.0499999999999998,0
18,21,17,23,0.221359962547568,0.0700000000000003,0
18,21,18,17,0.204486973388695,0.0499999999999998,0
18,21,18,18,0.199558418351852,0.04,0
18,21,18,19,0.247933457859812,0.0700000000000003,0
18,21,18,20,0.225526430233617,0.0500000000000007,0
18,21,18,21,0.219224169459499,0.04,0
18,21,18,22,0.215862114958615,0.0499999999999998,0
18,21,18,23,0.235218807475369,0.0599999999999996,0
18,21,19,17,0.243271608008893,0.0499999999999998,0
18,21,19,18,0.220656957956933,0.04,0
18,21,19,19,0.230082716364728,0.0499999999999998,0
18,21,19,20,0.20560809922137,0.04,0
18,21,19,21,0.262051821971222,0.04,0
18,21,19,22,0.181926798122433,0.0599999999999996,0
18,21,19,23,0.253122642821553,0.0499999999999998,0
18,21,20,17,0.201317515921473,0.0499999999999998,0
18,21,20,18,0.208974863743476,0.0499999999999998,0
18,21,20,19,0.1800510349908,0.0599999999999996,0
18,21,20,20,0.174921021553062,0.04,0
18,21,20,21,0.215016730022489,0.04,0
18,21,20,22,0.250335309585644,0.0800000000000001,0
18,21,20,23,0.186361503440586,0.0499999999999998,0
18,21,21,17,0.287821448104923,0.0499999999999998,0
18,21,21,18,0.231947117842572,0.0499999999999998,0
18,21,21,19,0.189243590594956,0.0600000000000005,0
18,21,21,20,0.209252406096352,0.0599999999999996,0
18,21,21,21,0.19360854770698,0.0599999999999996,0
18,21,21,22,0.210781714872544,0.0499999999999998,0
18,21,21,23,0.223540672926965,0.0699999999999994,0
18,21,22,17,0.215772343212592,0.0600000000000005,0
18,21,22,18,0.201269192110153,0.0499999999999998,0
18,21,22,19,0.196202648908103,0.0600000000000005,0
18,21,22,20,0.192738563567604,0.0700000000000003,0
18,21,22,21,0.215985665782212,0.0600000000000005,0
18,21,22,22,0.175689475776896,0.04,0
18,21,22,23,0.188178481089142,0.0599999999999996,0
18,21,23,17,0.198863378657108,0.04,0
18,21,23,18,0.221471139927062,0.0499999999999998,0
18,21,23,19,0.229237742821762,0.04,0
18,21,23,20,0.204798048746886,0.0600000000000005,0
18,21,23,21,0.179545990866136,0.0700000000000003,0
18,21,23,22,0.210336514673997,0.0599999999999996,0
18,21,23,23,0.192859879366439,0.0599999999999996,0
18,22,17,17,0.19384756724694,0.04,0
18,22,17,18,0.187397424472485,0.0600000000000005,0
18,22,17,19,0.196784961711706,0.0499999999999998,0
18,22,17,20,0.200540036067127,0.0699999999999994,0
18,22,17,21,0.190910093408504,0.0499999999999998,0
18,22,17,22,0.188261221378551,0.0599999999999996,0
18,22,17,23,0.208002687480308,0.0600000000000005,0
18,22,18,17,0.227671981650081,0.0599999999999996,0
18,22,18,18,0.196855248163526,0.04,0
18,22,18,19,0.205663867277665,0.0499999999999998,0
18,22,18,20,0.196161631521243,0.04,0
18,22,18,21,0.254983528402815,0.0599999999999996,0
18,22,18,22,0.196852701511637,0.0500000000000007,0
18,22,18,23,0.334269762253844,0.0499999999999998,0
18,22,19,17,0.198714738660465,0.04,0
18,22,19,18,0.214714644580388,0.0500000000000007,0
18,22,19,19,0.261477175452077,0.0499999999999998,0
18,22,19,20,0.192515094933188,0.0499999999999998,0
18,22,19,21,0.19551671522782,0.0600000000000005,0
18,22,19,22,0.196150866637327,0.0700000000000003,0
18,22,19,23,0.205580028398359,0.0600000000000005,0
18,22,20,17,0.227034595923268,0.0700000000000003,0
18,22,20,18,0.179112871451363,0.0499999999999998,0
18,22,20,19,0.202771885487503,0.0499999999999998,0
18,22,20,20,0.328106106548804,0.0499999999999998,0
18,22,20,21,0.18482028258905,0.0700000000000003,0
18,22,20,22,0.215210157651773,0.0600000000000005,0
18,22,20,23,0.223256743427606,0.0600000000000005,0
18,22,21,17,0.204861360631503,0.0499999999999998,0
18,22,21,18,0.241563045217889,0.0600000000000005,0
18,22,21,19,0.212706285161527,0.0600000000000005,0
18,22,21,20,0.200401670267333,0.0599999999999996,0
18,22,21,21,0.201219942867188,0.0700000000000003,0
18,22,21,22,0.221430382317694,0.0600000000000005,0
18,22,21,23,0.199124846015696,0.0599999999999996,0
18,22,22,17,0.16715985153782,0.0700000000000003,0
18,22,22,18,0.198233291504567,0.0700000000000003,0
18,22,22,19,0.186660513637522,0.0600000000000005,0
18,22,22,20,0.230613438707867,0.0599999999999996,0
18,22,22,21,0.200726724848077,0.04,0
18,22,22,22,0.209511443653135,0.0499999999999998,0
18,22,22,23,0.203823218796017,0.0599999999999996,0
18,22,23,17,0.193090294759509,0.0599999999999996,0
18,22,23,18,0.215742008012726,0.0600000000000005,0
18,22,23,19,0.197550854534392,0.0599999999999996,0
18,22,23,20,0.209907315715573,0.0600000000000005,0
18,22,23,21,0.202779076439157,0.0599999999999996,0
18,22,23,22,0.186097533876211,0.0599999999999996,0
18,22,23,23,0.19500599481572,0.0600000000000005,0
18,23,17,17,0.261801249114327,0.04,0
18,23,17,18,0.209838909792401,0.04,0
18,23,17,19,0.251088483496571,0.0599999999999996,0
18,23,17,20,0.215302852104501,0.0700000000000003,0
18,23,17,21,0.274624068202379,0.0600000000000005,0
18,23,17,22,0.180544736187562,0.04,0
18,23,17,23,0.216959418540279,0.0499999999999998,0
18,23,18,17,0.223772208506424,0.0599999999999996,0
18,23,18,18,0.438843606101598,0.0599999999999996,0
18,23,18,19,0.236476034832088,0.0599999999999996,0
18,23,18,20,0.192835646181607,0.0600000000000005,0
18,23,18,21,0.21237658204888,0.0499999999999998,0
18,23,18,22,0.218167749077668,0.0699999999999994,0
18,23,18,23,0.258858501498455,0.0499999999999998,0
18,23,19,17,0.2327369252495,0.04,0
18,23,19,18,0.21742312961582,0.0599999999999996,0
18,23,19,19,0.183908058708188,0.0600000000000005,0
18,23,19,20,0.190327088213564,0.0600000000000005,0
18,23,19,21,0.222370594052766,0.04,0
18,23,19,22,0.19425540122608,0.04,0
18,23,19,23,0.246727490598137,0.0600000000000005,0
18,23,20,17,0.222112567004745,0.0700000000000003,0
18,23,20,18,0.192062903284587,0.0499999999999998,0
18,23,20,19,0.214970277314882,0.0600000000000005,0
18,23,20,20,0.209631459856475,0.0499999999999998,0
18,23,20,21,0.237100990516592,0.0499999999999998,0
18,23,20,22,0.231700398281755,0.0699999999999994,0
18,23,20,23,0.283262235921177,0.0599999999999996,0
18,23,21,17,0.193218937241644,0.0700000000000003,0
18,23,21,18,0.214746164487366,0.0499999999999998,0
18,23,21,19,0.207511020080505,0.0499999999999998,0
18,23,21,20,0.196462814628806,0.0700000000000003,0
18,23,21,21,0.1913110021201,0.0700000000000003,0
18,23,21,22,0.207446187369594,0.0599999999999996,0
18,23,21,23,0.218056686074809,0.0600000000000005,0
18,23,22,17,0.199897227065567,0.04,0
18,23,22,18,0.208783593622879,0.0500000000000007,0
18,23,22,19,0.19199787371274,0.0700000000000003,0
18,23,22,20,0.209321997327427,0.0499999999999998,0
18,23,22,21,0.19513775037389,0.0599999999999996,0
18,23,22,22,0.214643712790001,0.0499999999999998,0
18,23,22,23,0.196527050078915,0.0599999999999996,0
18,23,23,17,0.216570952913355,0.0599999999999996,0
18,23,23,18,0.21821595214723,0.04,0.02
18,23,23,19,0.188295025674838,0.0700000000000003,0
18,23,23,20,0.198856805163152,0.0499999999999998,0
18,23,23,21,0.225727949371079,0.0599999999999996,0
18,23,23,22,0.186663376999489,0.0600000000000005,0
18,23,23,23,0.202530210832542,0.0700000000000003,0
19,17,17,17,0.220963321003486,0.0499999999999998,0
19,17,17,18,0.274367514750281,0.0300000000000002,0
19,17,17,19,0.207028959194067,0.0499999999999998,0
19,17,17,20,0.235523503393215,0.04,0
19,17,17,21,0.275571401097142,0.0599999999999996,0
19,17,17,22,0.196696210122602,0.0499999999999998,0
19,17,17,23,0.270992133727456,0.0499999999999998,0
19,17,18,17,0.176131767512918,0.0500000000000007,0
19,17,18,18,0.220366935650986,0.0699999999999994,0
19,17,18,19,0.299247297831589,0.0499999999999998,0
19,17,18,20,0.230886857858619,0.0499999999999998,0
19,17,18,21,0.340834531713929,0.0499999999999998,0
19,17,18,22,0.204231490032463,0.0499999999999998,0
19,17,18,23,0.209652936728386,0.0599999999999996,0
19,17,19,17,0.20946950271524,0.04,0
19,17,19,18,0.221852701038105,0.0499999999999998,0
19,17,19,19,0.176515203529083,0.0499999999999998,0
19,17,19,20,0.215781628726799,0.0499999999999998,0
19,17,19,21,0.240225401566127,0.0700000000000003,0
19,17,19,22,0.205745663284013,0.04,0
19,17,19,23,0.229548347640385,0.0499999999999998,0
19,17,20,17,0.208575440252724,0.0499999999999998,0
19,17,20,18,0.218006359102459,0.0499999999999998,0
19,17,20,19,0.269032587121586,0.0499999999999998,0
19,17,20,20,0.231893878431629,0.04,0
19,17,20,21,0.21155961475985,0.04,0
19,17,20,22,0.220674955770869,0.0299999999999994,0
19,17,20,23,0.294709372535406,0.0699999999999994,0
19,17,21,17,0.242410467794455,0.0499999999999998,0
19,17,21,18,0.212326522837074,0.04,0
19,17,21,19,0.22385406402265,0.0599999999999996,0
19,17,21,20,0.295756195796715,0.04,0
19,17,21,21,0.227871546942889,0.0499999999999998,0
19,17,21,22,0.199725964017767,0.0599999999999996,0
19,17,21,23,0.232909593860075,0.0600000000000005,0
19,17,22,17,0.236004486274225,0.0600000000000005,0
19,17,22,18,0.214135116017638,0.0499999999999998,0
19,17,22,19,0.201964847325173,0.0499999999999998,0
19,17,22,20,0.216161556295509,0.0700000000000003,0
19,17,22,21,0.239981397632759,0.0499999999999998,0
19,17,22,22,0.216006788897881,0.0599999999999996,0
19,17,22,23,0.247556091185449,0.0600000000000005,0
19,17,23,17,0.222814266129124,0.04,0
19,17,23,18,0.240980132456198,0.0599999999999996,0
19,17,23,19,0.186513676260055,0.0499999999999998,0
19,17,23,20,0.185063311952415,0.0499999999999998,0
19,17,23,21,0.206805551141035,0.0599999999999996,0
19,17,23,22,0.207467998694805,0.0600000000000005,0
19,17,23,23,0.216578802797151,0.04,0
19,18,17,17,0.214245886493116,0.04,0
19,18,17,18,0.194718844741985,0.04,0
19,18,17,19,0.184848129746542,0.0499999999999998,0
19,18,17,20,0.209747323860495,0.0499999999999998,0
19,18,17,21,0.196842533607289,0.0300000000000002,0
19,18,17,22,0.209939415509646,0.04,0
19,18,17,23,0.199221522668366,0.0499999999999998,0
19,18,18,17,0.209185801987803,0.04,0
19,18,18,18,0.211877243151883,0.0499999999999998,0
19,18,18,19,0.205706130995741,0.0499999999999998,0
19,18,18,20,0.208007281250395,0.0699999999999994,0
19,18,18,21,0.199744808505115,0.04,0
19,18,18,22,0.185870695778938,0.0499999999999998,0
19,18,18,23,0.214407248987199,0.04,0
19,18,19,17,0.207608280359796,0.04,0
19,18,19,18,0.193046701427319,0.0499999999999998,0
19,18,19,19,0.226552516727603,0.0700000000000003,0
19,18,19,20,0.210306352865178,0.04,0
19,18,19,21,0.212166059467846,0.04,0
19,18,19,22,0.221541433614096,0.0499999999999998,0
19,18,19,23,0.174407943393949,0.0599999999999996,0
19,18,20,17,0.218818499289929,0.04,0
19,18,20,18,0.223473630687571,0.0499999999999998,0
19,18,20,19,0.192121788902335,0.0599999999999996,0
19,18,20,20,0.543065079010146,0.0600000000000005,0
19,18,20,21,0.198911308902322,0.0599999999999996,0
19,18,20,22,0.184740214045192,0.04,0
19,18,20,23,0.190756269968478,0.0599999999999996,0
19,18,21,17,0.19895833398012,0.0499999999999998,0
19,18,21,18,0.222696086086538,0.04,0
19,18,21,19,0.214596424590238,0.04,0
19,18,21,20,0.228821363053064,0.0600000000000005,0
19,18,21,21,0.199370502493112,0.0600000000000005,0
19,18,21,22,0.210988207917938,0.0499999999999998,0
19,18,21,23,0.178582391811371,0.0600000000000005,0
19,18,22,17,0.217668316321227,0.0600000000000005,0
19,18,22,18,0.260136948257987,0.0499999999999998,0
19,18,22,19,0.171597404727538,0.0599999999999996,0
19,18,22,20,0.226071665161974,0.0599999999999996,0
19,18,22,21,0.213478217973931,0.04,0
19,18,22,22,0.257324921836876,0.0499999999999998,0
19,18,22,23,0.19281990666938,0.0499999999999998,0
19,18,23,17,0.356301405255764,0.0599999999999996,0
19,18,23,18,0.226828874618446,0.04,0
19,18,23,19,0.215372037947911,0.0600000000000005,0
19,18,23,20,0.263396290482788,0.100000000000001,0
19,18,23,21,0.200301025632419,0.0600000000000005,0
19,18,23,22,0.240017134375325,0.0700000000000003,0
19,18,23,23,0.204204812525744,0.0600000000000005,0
19,19,17,17,0.218310952246757,0.04,0
19,19,17,18,0.182314939139832,0.0499999999999998,0
19,19,17,19,0.210231839400422,0.0500000000000007,0
19,19,17,20,0.205523987618301,0.04,0
19,19,17,21,0.280909459059722,0.0499999999999998,0
19,19,17,22,0.249116817838925,0.0499999999999998,0
19,19,17,23,0.20543197517638,0.0700000000000003,0
19,19,18,17,0.21640296177621,0.0500000000000007,0
19,19,18,18,0.224708589380005,0.0300000000000002,0
19,19,18,19,0.248975872291949,0.0599999999999996,0
19,19,18,20,0.218715083369286,0.04,0
19,19,18,21,0.262614003690679,0.0599999999999996,0
19,19,18,22,0.199386848785014,0.04,0
19,19,18,23,0.224249666029585,0.0499999999999998,0
19,19,19,17,0.197839565682783,0.0500000000000007,0
19,19,19,18,0.216169101955891,0.0600000000000005,0
19,19,19,19,0.273864013636908,0.0700000000000003,0
19,19,19,20,0.222051468187444,0.0499999999999998,0
19,19,19,21,0.221644615608457,0.0499999999999998,0
19,19,19,22,0.425403879753689,0.04,0
19,19,19,23,0.316137054789533,0.0899999999999999,0
19,19,20,17,0.24398953424637,0.0499999999999998,0
19,19,20,18,0.204293923230493,0.0300000000000002,0
19,19,20,19,0.191961180010352,0.0499999999999998,0
19,19,20,20,0.192402903333245,0.0599999999999996,0
19,19,20,21,0.197414364115602,0.0600000000000005,0
19,19,20,22,0.21823394697537,0.0700000000000003,0
19,19,20,23,0.17083376095893,0.0599999999999996,0
19,19,21,17,0.231397398833396,0.0599999999999996,0
19,19,21,18,0.192300410129338,0.0700000000000003,0
19,19,21,19,0.214866500640518,0.0599999999999996,0
19,19,21,20,0.194550429546343,0.0499999999999998,0
19,19,21,21,0.216699288822668,0.0600000000000005,0
19,19,21,22,0.226479644978533,0.0500000000000007,0
19,19,21,23,0.205499118741562,0.0600000000000005,0
19,19,22,17,0.194814541797944,0.0499999999999998,0
19,19,22,18,0.226551308465066,0.04,0
19,19,22,19,0.241878471588498,0.0599999999999996,0
19,19,22,20,0.269791939759918,0.04,0
19,19,22,21,0.223294134839942,0.0599999999999996,0
19,19,22,22,0.206293870358002,0.0599999999999996,0
19,19,22,23,0.266617352460551,0.0599999999999996,0
19,19,23,17,0.204288363861381,0.0499999999999998,0
19,19,23,18,0.201520743243114,0.04,0
19,19,23,19,0.207370733342862,0.0599999999999996,0
19,19,23,20,0.251671333252886,0.0699999999999994,0
19,19,23,21,0.224203162012071,0.0599999999999996,0
19,19,23,22,0.195628455565254,0.0599999999999996,0
19,19,23,23,0.241367090289159,0.0599999999999996,0
19,20,17,17,0.211898529367369,0.0299999999999994,0
19,20,17,18,0.231717454170423,0.04,0
19,20,17,19,0.210521469996938,0.04,0
19,20,17,20,0.242166947736246,0.0300000000000002,0
19,20,17,21,0.219473940318731,0.04,0
19,20,17,22,0.229255984026973,0.0700000000000003,0
19,20,17,23,0.22002632949729,0.0300000000000002,0
19,20,18,17,0.287020133226088,0.0499999999999998,0
19,20,18,18,0.240678867886546,0.0600000000000005,0
19,20,18,19,0.214536490689165,0.0699999999999994,0
19,20,18,20,0.181324306861923,0.04,0
19,20,18,21,0.205935838056154,0.0499999999999998,0
19,20,18,22,0.209890694396285,0.0700000000000003,0
19,20,18,23,0.250347624331598,0.0499999999999998,0
19,20,19,17,0.2239186686938,0.0499999999999998,0
19,20,19,18,0.278829788624041,0.0499999999999998,0
19,20,19,19,0.199691851967271,0.0499999999999998,0
19,20,19,20,0.218291903260021,0.0499999999999998,0
19,20,19,21,0.211749135276193,0.0500000000000007,0
19,20,19,22,0.213872484017369,0.0499999999999998,0
19,20,19,23,0.193980334721094,0.0600000000000005,0
19,20,20,17,0.232049944679055,0.0499999999999998,0
19,20,20,18,0.199758958751144,0.0600000000000005,0
19,20,20,19,0.203476539447449,0.0599999999999996,0
19,20,20,20,0.211471986618773,0.0499999999999998,0
19,20,20,21,0.210642401231811,0.0699999999999994,0
19,20,20,22,0.163518241755595,0.04,0
19,20,20,23,0.196135502734871,0.0499999999999998,0
19,20,21,17,0.251965002891973,0.0599999999999996,0
19,20,21,18,0.215844192088781,0.0600000000000005,0
19,20,21,19,0.192013339508666,0.0599999999999996,0
19,20,21,20,0.204403184043993,0.0600000000000005,0
19,20,21,21,0.217524050049714,0.04,0
19,20,21,22,0.174072466586558,0.0499999999999998,0
19,20,21,23,0.215211867724143,0.0599999999999996,0
19,20,22,17,0.285091817674523,0.0600000000000005,0
19,20,22,18,0.270781475537525,0.0600000000000005,0
19,20,22,19,0.218400613743705,0.04,0
19,20,22,20,0.249784455871707,0.0600000000000005,0
19,20,22,21,0.254836427176623,0.0499999999999998,0
19,20,22,22,0.224400021465717,0.0499999999999998,0
19,20,22,23,0.324468840506719,0.0800000000000001,0
19,20,23,17,0.217998737578003,0.0499999999999998,0
19,20,23,18,0.234297735691807,0.0600000000000005,0
19,20,23,19,0.236959977446952,0.0599999999999996,0
19,20,23,20,0.171488113837789,0.04,0
19,20,23,21,0.18340026966148,0.0599999999999996,0
19,20,23,22,0.220490060686883,0.0499999999999998,0
19,20,23,23,0.202092094477043,0.0800000000000001,0
19,21,17,17,0.198811956853527,0.0499999999999998,0
19,21,17,18,0.200118911298785,0.04,0
19,21,17,19,0.209436172360581,0.0300000000000002,0
19,21,17,20,0.206072177011248,0.0499999999999998,0
19,21,17,21,0.189715005686111,0.0700000000000003,0
19,21,17,22,0.270595572438171,0.0600000000000005,0
19,21,17,23,0.199123874393271,0.0499999999999998,0
19,21,18,17,0.253684248520456,0.0600000000000005,0
19,21,18,18,0.212177138689467,0.0499999999999998,0
19,21,18,19,0.166853616972276,0.0299999999999994,0
19,21,18,20,0.186186414788982,0.0699999999999994,0
19,21,18,21,0.356349066201451,0.0499999999999998,0
19,21,18,22,0.204388891582311,0.0499999999999998,0
19,21,18,23,0.176412028561624,0.0499999999999998,0
19,21,19,17,0.206238605157536,0.0499999999999998,0
19,21,19,18,0.205485298018309,0.04,0
