"1st layer","2nd layer","3rd layer","4th layer","MSE","User Time","CPU Time"
27,30,32,29,0.0971506844744915,0.14,0.01
27,30,32,30,0.0857440459775288,0.17,0
27,30,32,31,0.0719364369227936,0.16,0
27,30,32,32,0.0313025684409517,0.14,0
27,30,32,33,0.0617501407957389,0.16,0
27,30,33,27,0.0571487068032294,0.16,0
27,30,33,28,0.09719666874445,0.16,0
27,30,33,29,0.08302368413532,0.19,0
27,30,33,30,0.0898164618368297,0.16,0
27,30,33,31,0.0429337437277574,0.14,0
27,30,33,32,0.0627708033204793,0.16,0
27,30,33,33,0.0456519135100957,0.16,0
27,31,27,27,0.0425363508862486,0.13,0
27,31,27,28,0.0752326088467486,0.14,0
27,31,27,29,0.0818447170288212,0.12,0
27,31,27,30,0.0476495591231669,0.12,0
27,31,27,31,0.0544010028049229,0.149999999999999,0
27,31,27,32,0.0562580401173767,0.16,0
27,31,27,33,0.0566688220723523,0.17,0
27,31,28,27,0.0549483776046702,0.12,0
27,31,28,28,0.0979357777627236,0.14,0
27,31,28,29,0.0798050179980251,0.16,0
27,31,28,30,0.0427280738840498,0.14,0
27,31,28,31,0.0318526398726053,0.14,0
27,31,28,32,0.0984883739718438,0.15,0
27,31,28,33,0.0895562791105211,0.17,0
27,31,29,27,0.0489318246776007,0.14,0
27,31,29,28,0.0613994822237933,0.14,0
27,31,29,29,0.0516113779029499,0.140000000000001,0
27,31,29,30,0.086940751378026,0.140000000000001,0
27,31,29,31,0.0938623562839598,0.16,0
27,31,29,32,0.0474862744092695,0.16,0
27,31,29,33,0.0437415769538086,0.15,0
27,31,30,27,0.0498489660428297,0.12,0
27,31,30,28,0.0660234325058241,0.14,0
27,31,30,29,0.133932125424206,0.17,0
27,31,30,30,0.0387265663218351,0.14,0
27,31,30,31,0.077691442146706,0.15,0
27,31,30,32,0.0739769691286424,0.14,0
27,31,30,33,0.112598930936981,0.17,0
27,31,31,27,0.058591988532902,0.16,0
27,31,31,28,0.0333944328280697,0.12,0
27,31,31,29,0.0752311478977419,0.15,0
27,31,31,30,0.0838863097753818,0.17,0
27,31,31,31,0.0509690321552621,0.17,0
27,31,31,32,0.116738089318803,0.17,0
27,31,31,33,0.038235092748074,0.16,0
27,31,32,27,0.0545880586688546,0.16,0
27,31,32,28,0.0883661349608868,0.17,0
27,31,32,29,0.0621950553870221,0.17,0
27,31,32,30,0.0531423046846152,0.17,0
27,31,32,31,0.0630285612402066,0.19,0
27,31,32,32,0.0607708690359456,0.16,0
27,31,32,33,0.150567042292342,0.16,0
27,31,33,27,0.0456979592722619,0.17,0
27,31,33,28,0.084240513070297,0.140000000000001,0
27,31,33,29,0.102231067820632,0.149999999999999,0
27,31,33,30,0.146816450132279,0.17,0
27,31,33,31,0.0540084135634119,0.180000000000001,0
27,31,33,32,0.0443499405222805,0.18,0
27,31,33,33,0.102182584838045,0.17,0
27,32,27,27,0.041361131042801,0.119999999999999,0
27,32,27,28,0.0474059767268317,0.149999999999999,0
27,32,27,29,0.0677576423442386,0.14,0
27,32,27,30,0.0704209598160688,0.17,0
27,32,27,31,0.0644715336989742,0.12,0
27,32,27,32,0.045688307366657,0.140000000000001,0
27,32,27,33,0.0329059785075563,0.140000000000001,0
27,32,28,27,0.0841037901686297,0.16,0
27,32,28,28,0.0409380339179283,0.140000000000001,0
27,32,28,29,0.0432747012446908,0.14,0
27,32,28,30,0.0626271150856091,0.140000000000001,0
27,32,28,31,0.045492275444141,0.14,0
27,32,28,32,0.0367964473431115,0.16,0
27,32,28,33,0.095537520110709,0.15,0
27,32,29,27,0.0417389617124655,0.140000000000001,0
27,32,29,28,0.0433925550623682,0.140000000000001,0
27,32,29,29,0.0381640390188623,0.18,0
27,32,29,30,0.0447373964973011,0.14,0
27,32,29,31,0.0492751204482512,0.14,0
27,32,29,32,0.0633203386086701,0.170000000000001,0
27,32,29,33,0.0644824902090015,0.15,0
27,32,30,27,0.032099655611398,0.14,0
27,32,30,28,0.059365755323775,0.14,0
27,32,30,29,0.0483619774450992,0.16,0
27,32,30,30,0.0365310021663243,0.14,0
27,32,30,31,0.0546406797153543,0.16,0
27,32,30,32,0.143557089238087,0.14,0
27,32,30,33,0.0824682508094862,0.14,0
27,32,31,27,0.0989406065184959,0.12,0
27,32,31,28,0.0395068352449694,0.140000000000001,0
27,32,31,29,0.0521186285112196,0.15,0
27,32,31,30,0.0496329992910534,0.17,0
27,32,31,31,0.0466669123371098,0.16,0
27,32,31,32,0.0503898729279451,0.15,0
27,32,31,33,0.0620799921301996,0.14,0.00999999999999998
27,32,32,27,0.0401511797824818,0.16,0
27,32,32,28,0.0857713069050035,0.14,0
27,32,32,29,0.0728351235336437,0.17,0
27,32,32,30,0.0385613441324237,0.12,0
27,32,32,31,0.0838673203287429,0.159999999999999,0
27,32,32,32,0.060052081550071,0.159999999999999,0
27,32,32,33,0.0527108642912448,0.180000000000001,0
27,32,33,27,0.0812879484821079,0.17,0
27,32,33,28,0.0679538370016514,0.17,0
27,32,33,29,0.0673270784455376,0.159999999999999,0
27,32,33,30,0.0472024495577073,0.15,0
27,32,33,31,0.0404675069831579,0.16,0
